學校,系所,計畫類別,系所招生對象,招生名額,考試項目,日程公告,聯絡資訊,相關連結,備註,區域公私立,學校名稱,地區,City,考試方式簡記,Search_Tags
"【北區、國立】
國立臺灣師範大學",華語文教學系應用華語文學組,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",2,"書面資料審查
口試","【簡章公告】2025/9/8  
【報名日期】2025/09/30 ~ 2025/10/08
【考試日期】2025/11/01 ~ 2025/11/16
【放榜日期】2025/12/4","聯絡人：袁助教
聯絡電話：(02)7749-3632",簡章網址 ( https://enroll.itc.ntnu.edu.tw/Enroll/SuperEntry ),"【備註】1.各考試項目滿分皆為100分；各項目依所占比率加計後，總成績滿分為100分。 
2.所繳之各項資料均不退還，請自存底本。 
3.錄取之學生須通過本系外語能力檢定標準，始符合畢業資格。",北區、國立,國立臺灣師範大學,台北,Taipei,審查 Document Review / 口試 Interview,"Taipei, 台北, NTNU, Taiwan Normal University, Foreign Languages, English, Linguistics, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺灣師範大學",臺灣語文學系,特殊選才,"特殊才能
不同教育資歷：
1.實驗教育學生
2.其他：
自學",1,"書面審查
口試","【簡章公告】2025/9/8  
【報名日期】2025/09/30 ~ 2025/10/08
【考試日期】2025/11/01 ~ 2025/11/16
【放榜日期】2025/12/4","聯絡人：吳助教
聯絡電話：(02)7749-5516",簡章網址 ( https://enroll.itc.ntnu.edu.tw/Enroll/SuperEntry ),"【備註】1.各考試項目滿分皆為100分；各項目依所占比率加計後，總成績滿分為100分。 
2.各項資料均須於報名時繳齊，逾期不接受補繳。 
3.錄取之新生不得申請保留入學資格（惟服兵役不在此限）。 
4.錄取之新生須通過本系外語能力檢定標準，始符合畢業資格。",北區、國立,國立臺灣師範大學,台北,Taipei,審查 Document Review / 口試 Interview,"Taipei, 台北, NTNU, Taiwan Normal University, Foreign Languages, English, Linguistics, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立臺灣師範大學",數學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",5,"書面審查
通過上午筆試者方可參加下午口試","【簡章公告】2025/9/8  
【報名日期】2025/09/30 ~ 2025/10/08
【考試日期】2025/11/01 ~ 2025/11/16
【放榜日期】2025/12/4","聯絡人：郭助教
聯絡電話：(02)7749-6580",簡章網址 ( https://enroll.itc.ntnu.edu.tw/Enroll/SuperEntry ),【備註】各考試項目滿分皆為100分；各項目依所占比率加計後，總成績滿分為100分。,北區、國立,國立臺灣師範大學,台北,Taipei,審查 Document Review / 口試 Interview / 筆試/實作 Written/Practical,"Taipei, 台北, NTNU, Taiwan Normal University, Math, Statistics, Data Science, Document Review, Portfolio, Interview, Oral Test, Written Test, Practical Exam, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立政治大學",土耳其語文學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",1,"⼀、資料審查(佔40%)。 
二、面試(佔60%)。","【簡章公告】2025/10/13
【報名日期】2025/11/03 ~ 2025/11/11
【考試日期】2025/12/12 ~ 2025/12/12
【放榜日期】2025/12/23","聯絡人：高助教
聯絡電話：(02)2939-3091分機62312",簡章網址 ( https://www.nccu.edu.tw/p/403-1000-116.php?Lang=zh-tw ),nan,北區、國立,國立政治大學,台北,Taipei,審查 Document Review / 口試 Interview,"Taipei, 台北, NCCU, National Chengchi University, Foreign Languages, English, Linguistics, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立政治大學",中國文學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",2,"⼀、資料審查(佔40%)。
二、面試(佔60%)。","【簡章公告】2025/10/13
【報名日期】2025/11/03 ~ 2025/11/11
【考試日期】2025/12/12 ~ 2025/12/12
【放榜日期】2025/12/23","聯絡人：袁助教
聯絡電話：(02)2939-3091分機62303",簡章網址 ( https://www.nccu.edu.tw/p/403-1000-116.php?Lang=zh-tw ),nan,北區、國立,國立政治大學,台北,Taipei,審查 Document Review / 口試 Interview,"Taipei, 台北, NCCU, National Chengchi University, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立政治大學",民族學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",4,"⼀、資料審查(佔50%)。 
二、面試(佔50%)。","【簡章公告】2025/10/13
【報名日期】2025/11/03 ~ 2025/11/11
【考試日期】2025/12/12 ~ 2025/12/12
【放榜日期】2025/12/23","聯絡人：張助教
聯絡電話：(02)2939-3091分機50551",簡章網址 ( https://www.nccu.edu.tw/p/403-1000-116.php?Lang=zh-tw ),nan,北區、國立,國立政治大學,台北,Taipei,審查 Document Review / 口試 Interview,"Taipei, 台北, NCCU, National Chengchi University, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立政治大學",東南亞語文學系越文組,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",2,"⼀、資料審查(佔50%)。
二、面試(佔50%)。","【簡章公告】2025/10/13
【報名日期】2025/11/03 ~ 2025/11/11
【考試日期】2025/12/15 ~ 2025/12/15
【放榜日期】2025/12/23","聯絡人：梁助教
聯絡電話：(02)2939-3091分機62745",簡章網址 ( https://www.nccu.edu.tw/p/403-1000-116.php?Lang=zh-tw ),nan,北區、國立,國立政治大學,台北,Taipei,審查 Document Review / 口試 Interview,"Taipei, 台北, NCCU, National Chengchi University, Foreign Languages, English, Linguistics, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立政治大學",東南亞語文學系泰文組,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",2,"⼀、資料審查(佔50%)。
二、面試(佔50%)。","【簡章公告】2025/10/13
【報名日期】2025/11/03 ~ 2025/11/11
【考試日期】2025/12/15 ~ 2025/12/15
【放榜日期】2025/12/23","聯絡人：梁助教
聯絡電話：(02)2939-3091分機62745",簡章網址 ( https://www.nccu.edu.tw/p/403-1000-116.php?Lang=zh-tw ),nan,北區、國立,國立政治大學,台北,Taipei,審查 Document Review / 口試 Interview,"Taipei, 台北, NCCU, National Chengchi University, Foreign Languages, English, Linguistics, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立政治大學",東南亞語文學系印尼文組,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",2,"⼀、資料審查(佔50%)。
二、面試(佔50%)。","【簡章公告】2025/10/13
【報名日期】2025/11/03 ~ 2025/11/11
【考試日期】2025/12/15 ~ 2025/12/15
【放榜日期】2025/12/23","聯絡人：梁助教
聯絡電話：(02)2939-3091分機62745",簡章網址 ( https://www.nccu.edu.tw/p/403-1000-116.php?Lang=zh-tw ),nan,北區、國立,國立政治大學,台北,Taipei,審查 Document Review / 口試 Interview,"Taipei, 台北, NCCU, National Chengchi University, Foreign Languages, English, Linguistics, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立政治大學",金融學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",1,"⼀、資料審查(佔40%)。 
二、面試(佔60%)。","【簡章公告】2025/10/13
【報名日期】2025/11/03 ~ 2025/11/11
【考試日期】2025/12/15 ~ 2025/12/15
【放榜日期】2025/12/23","聯絡人：蔡助教
聯絡電話：(02)2939-3091分機87142",簡章網址 ( https://www.nccu.edu.tw/p/403-1000-116.php?Lang=zh-tw ),nan,北區、國立,國立政治大學,台北,Taipei,審查 Document Review / 口試 Interview,"Taipei, 台北, NCCU, National Chengchi University, Business, Management, Economics, Finance, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立政治大學",阿拉伯語文學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",1,"⼀、資料審查(佔50%)。
二、面試(佔50%)。","【簡章公告】2025/10/13
【報名日期】2025/11/03 ~ 2025/11/11
【考試日期】2025/12/12 ~ 2025/12/12
【放榜日期】2025/12/23","聯絡人：魏助教
聯絡電話：(02)2939-3091分機63401",簡章網址 ( https://www.nccu.edu.tw/p/403-1000-116.php?Lang=zh-tw ),nan,北區、國立,國立政治大學,台北,Taipei,審查 Document Review / 口試 Interview,"Taipei, 台北, NCCU, National Chengchi University, Foreign Languages, English, Linguistics, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立政治大學",風險管理與保險學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",2,"⼀、資料審查(佔30%)。
二、面試(佔70%)。","【簡章公告】2025/10/13
【報名日期】2025/11/03 ~ 2025/11/11
【考試日期】2025/12/15 ~ 2025/12/15
【放榜日期】2025/12/23","聯絡人：張助教
聯絡電話：(02)2939-3091分機89071",簡章網址 ( https://www.nccu.edu.tw/p/403-1000-116.php?Lang=zh-tw ),nan,北區、國立,國立政治大學,台北,Taipei,審查 Document Review / 口試 Interview,"Taipei, 台北, NCCU, National Chengchi University, Business, Management, Economics, Finance, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立政治大學",哲學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",2,"⼀、資料審查(佔40%)。
二、面試(佔60%)。","【簡章公告】2025/10/13
【報名日期】2025/11/03 ~ 2025/11/11
【考試日期】2025/12/15 ~ 2025/12/15
【放榜日期】2025/12/23","聯絡人：吳助教
聯絡電話：(02)2939-3091分機62361",簡章網址 ( https://www.nccu.edu.tw/p/403-1000-116.php?Lang=zh-tw ),nan,北區、國立,國立政治大學,台北,Taipei,審查 Document Review / 口試 Interview,"Taipei, 台北, NCCU, National Chengchi University, Social Sciences, Psychology, Communication, History, Philosophy, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立政治大學",財務管理學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",1,"⼀、資料審查(佔30%)。 
二、面試(佔70%)。","【簡章公告】2025/10/13
【報名日期】2025/11/03 ~ 2025/11/11
【考試日期】2025/12/12 ~ 2025/12/12
【放榜日期】2025/12/23","聯絡人：楊助教
聯絡電話：(02)2939-3091分機88592",簡章網址 ( https://www.nccu.edu.tw/p/403-1000-116.php?Lang=zh-tw ),nan,北區、國立,國立政治大學,台北,Taipei,審查 Document Review / 口試 Interview,"Taipei, 台北, NCCU, National Chengchi University, Business, Management, Economics, Finance, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
"【北區、國立】
國立政治大學",國際經營與貿易學系,特殊選才,"特殊才能
不同教育資歷：
1.境外臺生
2.新住民及其子女
3.經濟弱勢學生
4.實驗教育學生
5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者",1,"⼀、資料審查(佔30%)。
二、面試(佔70%)。","【簡章公告】2025/10/13
【報名日期】2025/11/03 ~ 2025/11/11
【考試日期】2025/12/12 ~ 2025/12/12
【放榜日期】2025/12/23","聯絡人：李助教
聯絡電話：(02)2939-3091分機87006",簡章網址 ( https://www.nccu.edu.tw/p/403-1000-116.php?Lang=zh-tw ),nan,北區、國立,國立政治大學,台北,Taipei,審查 Document Review / 口試 Interview,"Taipei, 台北, NCCU, National Chengchi University, Document Review, Portfolio, Interview, Oral Test, Experimental Education, Homeschooling, Self-taught, Overseas Student, Bilingual, International, Special Talent, Contest Winner, Competition"
